"celltype_clean","celltype.l3","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Dataset","Method","Mode","Filter_Mode","GT_Source"
"unknown-R11","dnT_2",0,0,0,0,-0.635661104023609,99,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R11","gdT_1",0,0,0,0,-0.613871048204458,936,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R11","gdT_2",0,0,0,0,-0.860112486826714,406,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R11","gdT_3",0,0,0,0,-0.62810179799345,549,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R11","gdT_4",0,0,0,0,-0.781823123424332,404,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R13","CD14 Mono",0,0,0,0,1.2274914852432,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R13","CD4 CTL",0,0,0,0,-0.703225414398547,69,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R13","CD4 Naive",0,0,0,0,-0.597959272982142,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R13","CD4 TCM_1",0,0,0,0,-0.524307040703091,3,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R13","CD4 TCM_3",0,0,0,0,-0.954974411426153,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R13","CD4 TEM_1",0,0,0,0,-0.828410562966657,6,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R13","CD4 TEM_3",0,0,0,0,-0.377970471562924,2,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R13","CD4 TEM_4",0,0,0,0,-0.933957253779565,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R13","CD8 Naive",0,0,0,0,-0.708147698810093,62,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R13","CD8 Naive_2",0,0,0,0,-0.81780980362737,3,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R13","CD8 Proliferating",0,0,0,0,-0.631005987965922,2,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R13","CD8 TCM_1",0,0,0,0,-0.792091439665098,5,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R13","CD8 TCM_2",0,0,0,0,-0.607158888478324,60,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R13","CD8 TCM_3",0,0,0,0,-0.531976459633776,5,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R13","CD8 TEM_1",0,0,0,0,-0.51643712915012,24,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R13","CD8 TEM_2",0,0,0,0,-0.874984768672528,12,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R13","CD8 TEM_3",0,0,0,0,-0.814214763503611,4,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R13","CD8 TEM_4",0,0,0,0,-0.921643877485235,38,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R13","CD8 TEM_5",0,0,0,0,-0.469643994718764,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R13","CD8 TEM_6",0,0,0,0,-0.483471072117835,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R13","MAIT",0,0,0,0,-0.579257415317059,94,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R13","NK_2",0,0,0,0,-1.07554652634605,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R13","Platelet",0,0,0,0,-0.948890497370562,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R13","Treg Naive",0,0,0,0,-0.969078030373206,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R16","CD4 Naive",0,0,0,0,-0.914599345420866,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R16","CD8 Naive",0,0,0,0,-0.751808554175805,3,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R16","Treg Naive",0,0,0,0,-1.41984075358292,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R40","CD16 Mono",0,0,0,0,1.64368651495523,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-Singlets","B intermediate kappa",0,0,0,0,1.42292734779521,7,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-Singlets","B intermediate lambda",0,0,0,0,1.38802385384641,16,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-Singlets","B memory kappa",0,0,0,0,0.954110412095854,21,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-Singlets","B memory lambda",0,0,0,0,0.849735730700582,6,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-Singlets","B naive kappa",0,0,0,0,1.24430230039681,19,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-Singlets","B naive lambda",0,0,0,0,1.22237546660554,8,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-Singlets","CD14 Mono",0,0,0,0,0.812114557610609,24,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-Singlets","CD16 Mono",0,0,0,0,0.542682431925214,6,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-Singlets","CD4 CTL",0,0,0,0,-0.781029777745841,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-Singlets","CD4 Naive",0,0,0,0,-0.746628009176953,5,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-Singlets","CD4 TCM_1",0,0,0,0,-0.531312759918621,7,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-Singlets","CD4 TCM_2",0,0,0,0,-0.668062555395432,2,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-Singlets","CD4 TCM_3",0,0,0,0,-0.740239899418582,4,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-Singlets","CD4 TEM_3",0,0,0,0,-0.856617800860762,3,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-Singlets","CD8 Naive",0,0,0,0,-0.822027062234086,4,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-Singlets","CD8 TCM_1",0,0,0,0,-0.785177900965563,2,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-Singlets","CD8 TCM_2",0,0,0,0,0.068229316105094,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-Singlets","CD8 TEM_1",0,0,0,0,-0.535239649899957,5,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-Singlets","CD8 TEM_2",0,0,0,0,-0.706087018242877,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-Singlets","CD8 TEM_4",0,0,0,0,-1.36121394541086,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-Singlets","CD8 TEM_6",0,0,0,0,-0.330958408406083,2,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-Singlets","Doublet",0,0,0,0,0.937952484506654,2,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-Singlets","HSPC",0,0,0,0,0.776175678937524,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-Singlets","MAIT",0,0,0,0,-0.688250088398075,2,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-Singlets","NK_1",0,0,0,0,-0.843472859280045,5,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-Singlets","NK_2",0,0,0,0,-0.889848876876529,4,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-Singlets","NK_3",0,0,0,0,-1.01774934281794,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-Singlets","Plasma",0,0,0,0,-0.590164258098416,16,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-Singlets","Plasmablast",0,0,0,0,-0.82212385177588,5,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-Singlets","Platelet",0,0,0,0,0.791316328689507,4,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-Singlets","Treg Memory",0,0,0,0,-0.732496736075102,2,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-Singlets","Treg Naive",0,0,0,0,-0.761395327839161,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-Singlets","cDC2_2",0,0,0,0,1.86464321179239,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-Singlets","gdT_2",0,0,0,0,-0.549287960537413,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-Singlets","gdT_4",0,0,0,0,-0.126179392125843,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonBcells","CD4 Naive",0,0,0,0,-0.618008535210795,4,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonBcells","CD4 TCM_1",0,0,0,0,-0.658798413538054,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonBcells","CD4 TCM_3",0,0,0,0,-0.90561174511147,2,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonBcells","CD8 Naive",0,0,0,0,-0.782135943937767,3,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonBcells","CD8 TCM_1",0,0,0,0,-0.942530041766989,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonBcells","CD8 TCM_2",0,0,0,0,-0.941147334027082,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonBcells","CD8 TEM_1",0,0,0,0,-0.846708395391428,2,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonBcells","Doublet",0,0,0,0,-0.581564309780387,7,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonBcells","MAIT",0,0,0,0,-0.645939231556918,2,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonBcells","gdT_2",0,0,0,0,-0.740931253288535,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonBcells-nonMonocytes","NK_1",0,0,0,0,-0.771627365114473,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonBcells-nonMonocytes","NK_3",0,0,0,0,-0.886945190622724,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonBcells-nonMonocytes","NK_4",0,0,0,0,-0.822580145330049,4,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonBcells-nonMonocytes","NK_CD56bright",0,0,0,0,-0.534651493241811,41,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonBcells-nonMonocytes","Platelet",0,0,0,0,0.834525945561604,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonBcells-nonMonocytes","cDC2_2",0,0,0,0,1.58575106065313,2,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","ASDC_mDC",0,0,0,0,1.95076615102088,7,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","ASDC_pDC",0,0,0,0,2.79949191474357,2,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","B intermediate kappa",0,0,0,0,0.80839276927736,2,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","B memory kappa",0,0,0,0,0.705657584202263,2,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","B memory lambda",0,0,0,0,0.466449145198336,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","B naive kappa",0,0,0,0,0.754881979742955,2,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","CD14 Mono",0,0,0,0,0.628347629048577,850,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","CD16 Mono",0,0,0,0,0.571661180659701,46,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","CD4 CTL",0,0,0,0,-0.576089445562612,12,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","CD4 Naive",0,0,0,0,-0.541794452758083,72,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","CD4 Proliferating",0,0,0,0,-0.632043018770852,4,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","CD4 TCM_1",0,0,0,0,-0.65665306947949,161,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","CD4 TCM_2",0,0,0,0,-0.836172162413336,10,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","CD4 TCM_3",0,0,0,0,-0.598618577334946,151,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","CD4 TEM_1",0,0,0,0,-0.551308406949195,49,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","CD4 TEM_2",0,0,0,0,-0.701109270379211,7,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","CD4 TEM_3",0,0,0,0,-0.582463410379735,29,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","CD8 Naive",0,0,0,0,-0.652789240441377,37,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","CD8 Naive_2",0,0,0,0,-0.829055826578614,3,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","CD8 Proliferating",0,0,0,0,-0.797345729076745,2,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","CD8 TCM_1",0,0,0,0,-0.565751400693907,15,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","CD8 TCM_2",0,0,0,0,-0.600776138052279,43,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","CD8 TCM_3",0,0,0,0,-0.596727406086589,11,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","CD8 TEM_1",0,0,0,0,-0.462111529697556,63,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","CD8 TEM_2",0,0,0,0,-0.676005443190231,36,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","CD8 TEM_3",0,0,0,0,-0.576135535820609,12,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","CD8 TEM_4",0,0,0,0,-0.867542263872493,43,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","CD8 TEM_5",0,0,0,0,-0.720006276157942,15,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","CD8 TEM_6",0,0,0,0,-0.543088077445571,31,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","Doublet",0,0,0,0,0.898624325790154,14,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","Eryth",0,0,0,0,-0.182593867914052,3,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","HSPC",0,0,0,0,-0.41590616798756,162,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","ILC",0,0,0,0,-0.626661981149714,24,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","MAIT",0,0,0,0,-0.457095921979107,40,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","NK Proliferating",0,0,0,0,-0.835581236789755,19,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","NK_1",0,0,0,0,-0.858424998236598,281,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","NK_2",0,0,0,0,-0.838009906700376,132,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","NK_3",0,0,0,0,-0.702307617087131,66,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","NK_4",0,0,0,0,-0.756550912507557,56,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","NK_CD56bright",0,0,0,0,-0.644690185565202,60,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","Plasma",0,0,0,0,-0.127469919349756,9,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","Platelet",0,0,0,0,1.39116972602644,1304,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","Treg Memory",0,0,0,0,-0.690692872071911,21,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","Treg Naive",0,0,0,0,-0.522140798577237,6,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","cDC1",0,0,0,0,2.30385538713195,56,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","cDC2_1",0,0,0,0,1.60760936550816,24,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","cDC2_2",0,0,0,0,1.6148369870142,93,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","dnT_2",0,0,0,0,-0.124520142837954,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","gdT_2",0,0,0,0,-0.824999883874887,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","gdT_3",0,0,0,0,-0.677678659222968,11,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","gdT_4",0,0,0,0,-0.855419454152843,2,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-nonTcell-nonNKcell","pDC",0,0,0,0,2.77966035543567,47,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-noncDCs","CD4 Naive",0,0,0,0,-0.633909674219727,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-noncDCs","CD4 TCM_1",0,0,0,0,-0.494809275585073,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-noncDCs","CD4 TCM_3",0,0,0,0,-0.658521871990073,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-noncDCs","CD4 TEM_3",0,0,0,0,-0.570719930505973,2,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-noncDCs","CD8 TEM_6",0,0,0,0,-0.928702964367919,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-noncDCs","MAIT",0,0,0,0,-0.556201499236948,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-noncDCs","NK_4",0,0,0,0,-0.511401768463958,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-noncDCs","NK_CD56bright",0,0,0,0,-0.453454462381224,35,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-noncDCs","Treg Naive",0,0,0,0,-0.657000893476175,2,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
NA,"B memory kappa",0,0,0,0,1.34723397551915,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
NA,"B naive kappa",0,0,0,0,1.64624452427406,8,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
NA,"B naive lambda",0,0,0,0,1.35470059731465,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
NA,"CD14 Mono",0,0,0,0,1.08550587377799,247,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
NA,"CD16 Mono",0,0,0,0,0.859517400312039,35,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
NA,"CD4 Naive",0,0,0,0,-0.802876560036373,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
NA,"CD4 TCM_1",0,0,0,0,-0.86260953440036,2,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
NA,"CD4 TCM_3",0,0,0,0,-0.928149881271956,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
NA,"CD4 TEM_3",0,0,0,0,-0.909345056009219,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
NA,"CD8 TCM_1",0,0,0,0,-0.753652164495681,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
NA,"Doublet",0,0,0,0,1.24661493446339,46,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
NA,"NK_2",0,0,0,0,-0.141204816232833,3,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
NA,"Plasma",0,0,0,0,-1.12117588176299,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
NA,"Platelet",0,0,0,0,1.38721398217018,14,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
NA,"cDC2_1",0,0,0,0,1.60939536300554,2,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
NA,"pDC",0,0,0,0,2.38509440509341,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
