"contrast","group","sender","receiver","ligand","receptor","lr_interaction","id","scaled_lfc_ligand","scaled_p_val_ligand_adapted","scaled_lfc_receptor","scaled_p_val_receptor_adapted","max_scaled_activity","scaled_pb_ligand","scaled_pb_receptor","fraction_expressing_ligand_receptor","prioritization_score","top_group"
"PLA-platelet.free","PLA","CD8.T.cells","Monocytes","S100A8","CD36","S100A8_CD36","S100A8_CD36_CD8.T.cells_Monocytes",0.943487621097955,0.903121636167923,0.812793427230047,0.898474178403756,0.586890145424746,0.157003491417772,1.001,0.975,0.749805344715393,"PLA"
"PLA-platelet.free","PLA","NK.cells","B.cells","S100A8","ITGB2","S100A8_ITGB2","S100A8_ITGB2_NK.cells_B.cells",0.852798708288482,0.647470398277718,0.947183098591549,0.971244131455399,0.584348059271885,0.703428753356258,0.574712225021474,0.925,0.749472867659365,"PLA"
"PLA-platelet.free","PLA","CD8.T.cells","Monocytes","S100A9","CD36","S100A9_CD36","S100A9_CD36_CD8.T.cells_Monocytes",0.935952637244349,0.892895586652314,0.812793427230047,0.898474178403756,0.57047660688332,0.154431085917222,1.001,1,0.749327601260962,"PLA"
"PLA-platelet.free","PLA","CD8.T.cells","Monocytes","TGFB1","ENG","TGFB1_ENG","TGFB1_ENG_CD8.T.cells_Monocytes",0.578040904198062,0.71259418729817,0.262030516431925,0.28462441314554,0.812436140885924,0.93781991558397,1.001,0.825,0.749150177834457,"platelet.free"
"PLA-platelet.free","PLA","B.cells","NK.cells","FCN1","LRP1","FCN1_LRP1","FCN1_LRP1_B.cells_NK.cells",0.98708288482239,0.991388589881593,0.854166666666667,0.72887323943662,0.52208122520425,0.841600316979421,0.673540262914986,0.675,0.748829582583715,"PLA"
"PLA-platelet.free","PLA","B.cells","CD4.T.cells","CD9","CD36","CD9_CD36","CD9_CD36_B.cells_CD4.T.cells",0.911733046286329,0.810548977395048,0.985328638497653,0.992370892018779,0.560323462950584,1.001,0.580070194434512,0.5,0.748564072414,"PLA"
"PLA-platelet.free","PLA","NK.cells","B.cells","S100A9","CD68","S100A9_CD68","S100A9_CD68_NK.cells_B.cells",0.845801937567277,0.63778256189451,0.956572769953052,0.955399061032864,0.477994360807601,0.713339457470615,0.699328094720268,0.9,0.748073346370389,"PLA"
"platelet.free-PLA","platelet.free","NK.cells","CD4.T.cells","TGFB1","TGFBR2","TGFB1_TGFBR2","TGFB1_TGFBR2_NK.cells_CD4.T.cells",0.453175457481163,0.432185145317546,0.774647887323944,0.920774647887324,0.693976655909052,0.990118569652768,0.513671710121889,1,0.748026417448116,"platelet.free"
"PLA-platelet.free","PLA","CD4.T.cells","B.cells","S100A12","CD36","S100A12_CD36","S100A12_CD36_CD4.T.cells_B.cells",0.993003229278794,0.982777179763186,0.990610328638498,0.994131455399061,0.303886066292563,0.587267808273741,0.816416101046481,0.8,0.747971845358759,"PLA"
"PLA-platelet.free","PLA","NK.cells","NK.cells","ANXA1","FPR1","ANXA1_FPR1","ANXA1_FPR1_NK.cells_NK.cells",0.806512378902045,0.871905274488697,0.81631455399061,0.674295774647887,0.513841688252528,0.996276440172472,0.662807753982516,0.725,0.747073312237023,"PLA"
"PLA-platelet.free","PLA","B.cells","Monocytes","S100A12","TLR4","S100A12_TLR4","S100A12_TLR4_B.cells_Monocytes",0.998385360602799,0.996770721205597,0.651701877934272,0.730633802816901,0.0241586879747392,0.816871533599869,1.001,0.95,0.746796017142399,"PLA"
"PLA-platelet.free","PLA","B.cells","NK.cells","S100A12","CD36","S100A12_CD36","S100A12_CD36_B.cells_NK.cells",0.998385360602799,0.996770721205597,0.903755868544601,0.808098591549296,0.40761898995776,0.816871533599869,0.702246609100326,0.7,0.746707067268184,"PLA"
"PLA-platelet.free","PLA","B.cells","CD4.T.cells","CCL5","CXCR3","CCL5_CXCR3","CCL5_CXCR3_B.cells_CD4.T.cells",0.960710441334769,0.905274488697524,0.860328638497653,0.907276995305164,0.666463652780874,0.336156370525216,0.885043376178805,0.775,0.746576446900408,"PLA"
"PLA-platelet.free","PLA","CD4.T.cells","NK.cells","PPBP","CXCR1","PPBP_CXCR1","PPBP_CXCR1_CD4.T.cells_NK.cells",0.993541442411195,0.989235737351991,0.747065727699531,0.648767605633803,0.522844417000404,0.956924398779984,0.859365593960967,0.45,0.746406611048269,"PLA"
"PLA-platelet.free","PLA","CD4.T.cells","Monocytes","TGFB1","TGFBR1","TGFB1_TGFBR1","TGFB1_TGFBR1_CD4.T.cells_Monocytes",0.814854682454252,0.843379978471475,0.698650234741784,0.661384976525822,0.812436140885924,0.909527605780573,0.572165116803046,0.675,0.746377299927701,"PLA"
"PLA-platelet.free","PLA","Monocytes","CD4.T.cells","ANXA1","FPR1","ANXA1_FPR1","ANXA1_FPR1_Monocytes_CD4.T.cells",0.80005382131324,0.928955866523143,0.980927230046948,0.990610328638498,0.578577996073268,1.001,0.473372349841724,0.575,0.746370661529318,"PLA"
"PLA-platelet.free","PLA","Monocytes","NK.cells","TGFB1","ITGB1","TGFB1_ITGB1","TGFB1_ITGB1_Monocytes_NK.cells",0.690527448869752,0.727664155005382,0.459800469483568,0.453638497652582,1.001,0.751517294133454,0.559712250827463,1,0.74634080507776,"PLA"
"PLA-platelet.free","PLA","NK.cells","CD8.T.cells","S100A9","ITGB2","S100A9_ITGB2","S100A9_ITGB2_NK.cells_CD8.T.cells",0.845801937567277,0.63778256189451,0.628227699530516,0.78169014084507,0.709354680677191,0.713339457470615,0.633428425460512,0.975,0.746312288921167,"PLA"
"PLA-platelet.free","PLA","CD4.T.cells","B.cells","CD9","CD36","CD9_CD36","CD9_CD36_CD4.T.cells_B.cells",0.965285252960172,0.954251883745963,0.990610328638498,0.994131455399061,0.480698996442818,0.777156369193012,0.816416101046481,0.45,0.74606848784236,"PLA"
"PLA-platelet.free","PLA","Monocytes","CD8.T.cells","TGFB1","TGFBR3","TGFB1_TGFBR3","TGFB1_TGFBR3_Monocytes_CD8.T.cells",0.690527448869752,0.727664155005382,0.738556338028169,0.82981220657277,0.251899994757558,0.751517294133454,1.001,0.975,0.745449560521508,"PLA"
"PLA-platelet.free","PLA","Monocytes","CD4.T.cells","S100A8","CD69","S100A8_CD69","S100A8_CD69_Monocytes_CD4.T.cells",0.889128094725511,0.919268030139935,0.129694835680751,0.0528169014084507,0.579804355545549,1.001,0.896031438627813,1,0.745381620858448,"PLA"
"PLA-platelet.free","PLA","NK.cells","Monocytes","TGFB1","ENG","TGFB1_ENG","TGFB1_ENG_NK.cells_Monocytes",0.547362755651238,0.568353067814855,0.262030516431925,0.28462441314554,0.812436140885924,1.001,1.001,0.825,0.745103586234617,"platelet.free"
"PLA-platelet.free","PLA","B.cells","CD4.T.cells","THBS1","CD36","THBS1_CD36","THBS1_CD36_B.cells_CD4.T.cells",0.982777179763186,0.956942949407966,0.985328638497653,0.992370892018779,0.559575154348031,0.796906087359072,0.580070194434512,0.575,0.745043544330901,"PLA"
"PLA-platelet.free","PLA","NK.cells","Monocytes","FCN1","LRP1","FCN1_LRP1","FCN1_LRP1_NK.cells_Monocytes",0.643433799784715,0.544133476856835,0.662558685446009,0.776408450704225,0.637085452704105,0.713629330178473,1.001,0.8,0.744163664879745,"PLA"
"PLA-platelet.free","PLA","CD4.T.cells","CD8.T.cells","S100A8","ITGB2","S100A8_ITGB2","S100A8_ITGB2_CD4.T.cells_CD8.T.cells",0.994079655543595,0.968783638320775,0.628227699530516,0.78169014084507,0.593296958584781,0.573928294487789,0.633428425460512,0.975,0.743674040942177,"PLA"
"PLA-platelet.free","PLA","CD8.T.cells","NK.cells","PPBP","CXCR2","PPBP_CXCR2","PPBP_CXCR2_CD8.T.cells_NK.cells",0.961248654467169,0.988159311087191,0.778169014084507,0.699823943661972,0.522844417000404,0.477422430088098,0.995174732021969,0.75,0.743190340126815,"PLA"
"PLA-platelet.free","PLA","B.cells","CD8.T.cells","THBS1","CD47","THBS1_CD47","THBS1_CD47_B.cells_CD8.T.cells",0.982777179763186,0.956942949407966,0.616490610328638,0.738262910798122,0.385613535407701,0.796906087359072,0.922653473328722,0.7,0.742068320207408,"PLA"
"PLA-platelet.free","PLA","CD4.T.cells","Monocytes","SERPINA1","LRP1","SERPINA1_LRP1","SERPINA1_LRP1_CD4.T.cells_Monocytes",0.971474703982777,0.980086114101184,0.662558685446009,0.776408450704225,0.537979642274817,0.46771833807716,1.001,0.75,0.741993659578179,"PLA"
"PLA-platelet.free","PLA","CD4.T.cells","CD4.T.cells","S100A9","ITGB2","S100A9_ITGB2","S100A9_ITGB2_CD4.T.cells_CD4.T.cells",0.990581270182992,0.964477933261572,0.847417840375587,0.95481220657277,0.479016837491046,0.571263558816232,0.522926765388812,1,0.741975297815425,"PLA"
"PLA-platelet.free","PLA","Monocytes","CD8.T.cells","CCL5","CXCR3","CCL5_CXCR3","CCL5_CXCR3_Monocytes_CD8.T.cells",0.955866523143165,0.931646932185145,0.856807511737089,0.925469483568075,0.637185532969834,0.20346999148535,1.001,0.775,0.741925124961987,"PLA"
"platelet.free-PLA","platelet.free","NK.cells","Monocytes","HSP90B1","LRP1","HSP90B1_LRP1","HSP90B1_LRP1_NK.cells_Monocytes",0.874327233584499,0.828040904198062,0.338028169014085,0.224178403755869,0.54297249624604,0.807610531275428,0.966616602353239,1,0.741581164191827,"platelet.free"
"PLA-platelet.free","PLA","Monocytes","NK.cells","ANXA1","DYSF","ANXA1_DYSF","ANXA1_DYSF_Monocytes_NK.cells",0.80005382131324,0.928955866523143,0.903169014084507,0.829225352112676,0.513841688252528,1.001,0.603465978354265,0.6,0.741501615603929,"PLA"
"PLA-platelet.free","PLA","NK.cells","CD4.T.cells","ANXA1","FPR1","ANXA1_FPR1","ANXA1_FPR1_NK.cells_CD4.T.cells",0.806512378902045,0.871905274488697,0.980927230046948,0.990610328638498,0.578577996073268,0.996276440172472,0.473372349841724,0.575,0.741367398687593,"PLA"
"PLA-platelet.free","PLA","Monocytes","B.cells","PF4","LDLR","PF4_LDLR","PF4_LDLR_Monocytes_B.cells",0.966092572658773,0.977933261571582,0.954225352112676,0.866784037558685,0.760180505932617,0.78647445984923,0.491984727909331,0.525,0.741026217607006,"PLA"
"PLA-platelet.free","PLA","Monocytes","B.cells","SERPINA1","LRP1","SERPINA1_LRP1","SERPINA1_LRP1_Monocytes_B.cells",0.335844994617869,0.209095801937567,0.997652582159624,0.997065727699531,0.435952392086307,0.986051400513314,0.826046703109827,0.925,0.740480008152791,"PLA"
"platelet.free-PLA","platelet.free","NK.cells","Monocytes","TGFB1","APP","TGFB1_APP","TGFB1_APP_NK.cells_Monocytes",0.453175457481163,0.432185145317546,0.289906103286385,0.252934272300469,1.001,0.990118569652768,0.837015242664209,0.9,0.74037238358496,"PLA"
"PLA-platelet.free","PLA","NK.cells","B.cells","S100A9","ITGB2","S100A9_ITGB2","S100A9_ITGB2_NK.cells_B.cells",0.845801937567277,0.63778256189451,0.947183098591549,0.971244131455399,0.477994360807601,0.713339457470615,0.574712225021474,0.975,0.740341984675676,"PLA"
"platelet.free-PLA","platelet.free","NK.cells","CD8.T.cells","TGFB1","TGFBR1","TGFB1_TGFBR1","TGFB1_TGFBR1_NK.cells_CD8.T.cells",0.453175457481163,0.432185145317546,0.634096244131455,0.64612676056338,0.425315965258923,0.990118569652768,0.942277420372375,1,0.740083959838473,"platelet.free"
"platelet.free-PLA","platelet.free","NK.cells","Monocytes","CALR","LRP1","CALR_LRP1","CALR_LRP1_NK.cells_Monocytes",0.781216361679225,0.78794402583423,0.338028169014085,0.224178403755869,0.404921536078205,1.001,0.966616602353239,1,0.739703603095525,"platelet.free"
"PLA-platelet.free","PLA","Monocytes","Monocytes","TGFB1","ITGAV","TGFB1_ITGAV","TGFB1_ITGAV_Monocytes_Monocytes",0.690527448869752,0.727664155005382,0.34330985915493,0.382042253521127,0.812436140885924,0.751517294133454,1.001,0.8,0.739454215549162,"PLA"
"PLA-platelet.free","PLA","Monocytes","CD8.T.cells","TGFB1","ITGB1","TGFB1_ITGB1","TGFB1_ITGB1_Monocytes_CD8.T.cells",0.690527448869752,0.727664155005382,0.798708920187793,0.912558685446009,0.251899994757558,0.751517294133454,0.868476454508291,1,0.739437224692295,"PLA"
"PLA-platelet.free","PLA","CD4.T.cells","NK.cells","S100A8","CD36","S100A8_CD36","S100A8_CD36_CD4.T.cells_NK.cells",0.994079655543595,0.968783638320775,0.903755868544601,0.808098591549296,0.620153615670925,0.573928294487789,0.702246609100326,0.7,0.738947899373029,"PLA"
"PLA-platelet.free","PLA","CD8.T.cells","NK.cells","S100A8","ITGB2","S100A8_ITGB2","S100A8_ITGB2_CD8.T.cells_NK.cells",0.943487621097955,0.903121636167923,0.713321596244131,0.835680751173709,0.620153615670925,0.157003491417772,0.983556819865605,0.975,0.738919954882693,"PLA"
"PLA-platelet.free","PLA","B.cells","Monocytes","ANXA2","TLR2","ANXA2_TLR2","ANXA2_TLR2_B.cells_Monocytes",0.89989235737352,0.930839612486545,0.440140845070423,0.390258215962441,0.500524958270437,0.633561245163768,0.992675124317234,0.975,0.738721140532984,"PLA"
"PLA-platelet.free","PLA","CD4.T.cells","B.cells","VCAN","TLR2","VCAN_TLR2","VCAN_TLR2_CD4.T.cells_B.cells",0.979009687836383,0.975780409041981,0.97593896713615,0.984741784037559,0.587037589417146,0.522694176396433,0.763851909111773,0.6,0.738553183158565,"PLA"
"platelet.free-PLA","platelet.free","NK.cells","CD8.T.cells","TGFB1","TGFBR2","TGFB1_TGFBR2","TGFB1_TGFBR2_NK.cells_CD8.T.cells",0.453175457481163,0.432185145317546,0.740316901408451,0.877934272300469,0.425315965258923,0.990118569652768,0.763901416211469,1,0.738523639896162,"platelet.free"
"PLA-platelet.free","PLA","NK.cells","B.cells","LRPAP1","LRP1","LRPAP1_LRP1","LRPAP1_LRP1_NK.cells_B.cells",0.410118406889128,0.447793326157158,0.997652582159624,0.997065727699531,0.521689369992495,0.731843758949201,0.826046703109827,0.925,0.738482475584041,"PLA"
"PLA-platelet.free","PLA","Monocytes","CD4.T.cells","CD9","CD36","CD9_CD36","CD9_CD36_Monocytes_CD4.T.cells",0.866523143164693,0.797631862217438,0.985328638497653,0.992370892018779,0.560323462950584,0.943759499975516,0.580070194434512,0.525,0.738346737551649,"PLA"
"PLA-platelet.free","PLA","CD8.T.cells","Monocytes","CALR","LRP1","CALR_LRP1","CALR_LRP1_CD8.T.cells_Monocytes",0.621367061356297,0.728740581270183,0.662558685446009,0.776408450704225,0.185457354336645,0.848630811597462,1.001,1,0.738270925887077,"PLA"
"PLA-platelet.free","PLA","CD4.T.cells","CD4.T.cells","S100A8","CD36","S100A8_CD36","S100A8_CD36_CD4.T.cells_CD4.T.cells",0.994079655543595,0.968783638320775,0.985328638497653,0.992370892018779,0.579804355545549,0.573928294487789,0.580070194434512,0.725,0.738180709443042,"PLA"
"PLA-platelet.free","PLA","CD4.T.cells","Monocytes","CD9","CD36","CD9_CD36","CD9_CD36_CD4.T.cells_Monocytes",0.965285252960172,0.954251883745963,0.812793427230047,0.898474178403756,0.356183085513652,0.777156369193012,1.001,0.475,0.737456970979439,"PLA"
"PLA-platelet.free","PLA","CD4.T.cells","CD8.T.cells","THBS1","ITGA4","THBS1_ITGA4","THBS1_ITGA4_CD4.T.cells_CD8.T.cells",0.992195909580194,0.988697524219591,0.677230046948357,0.855633802816901,0.385613535407701,0.830223292197377,1.001,0.45,0.7372859115646,"PLA"
"PLA-platelet.free","PLA","CD8.T.cells","B.cells","S100A8","CD36","S100A8_CD36","S100A8_CD36_CD8.T.cells_B.cells",0.943487621097955,0.903121636167923,0.990610328638498,0.994131455399061,0.584348059271885,0.157003491417772,0.816416101046481,0.95,0.737240528731309,"PLA"
"PLA-platelet.free","PLA","Monocytes","CD4.T.cells","TGFB1","TGFBR1","TGFB1_TGFBR1","TGFB1_TGFBR1_Monocytes_CD4.T.cells",0.690527448869752,0.727664155005382,0.754107981220657,0.764084507042254,0.83422249427167,0.751517294133454,0.618717706992258,0.75,0.737108256911067,"PLA"
"PLA-platelet.free","PLA","Monocytes","CD4.T.cells","S100A12","CD36","S100A12_CD36","S100A12_CD36_Monocytes_CD4.T.cells",0.908234660925727,0.943487621097955,0.985328638497653,0.992370892018779,0.201757892785601,1.001,0.580070194434512,0.725,0.737089832248362,"PLA"
"PLA-platelet.free","PLA","NK.cells","Monocytes","FURIN","LRP1","FURIN_LRP1","FURIN_LRP1_NK.cells_Monocytes",0.803821313240043,0.796555435952637,0.662558685446009,0.776408450704225,0.292372330826512,0.758492372515656,1.001,0.85,0.736922774335604,"PLA"
"PLA-platelet.free","PLA","CD8.T.cells","Monocytes","PF4","LDLR","PF4_LDLR","PF4_LDLR_CD8.T.cells_Monocytes",0.958557588805167,0.971474703982777,0.752347417840376,0.749413145539906,0.760844135623773,0.441797573767672,1.001,0.5,0.73658968957926,"PLA"
