"CCI","ER_CELLTYPES","LRI","NCELLS_EMITTER_platelet-free","NCELLS_EMITTER_PLA","NCELLS_RECEIVER_platelet-free","NCELLS_RECEIVER_PLA","CCI_SCORE_platelet-free","CCI_SCORE_PLA","P_VALUE_platelet-free","BH_P_VALUE_platelet-free","P_VALUE_PLA","BH_P_VALUE_PLA","LOGFC","P_VALUE_DE","BH_P_VALUE_DE","IS_CCI_DETECTED_platelet-free","IS_CCI_DETECTED_PLA","REGULATION","neg_log10_padj"
"Monocytes_Monocytes_HP:TLR4","Monocytes_Monocytes","HP:TLR4",3479,20992,3479,20992,0.479637396021613,0.75136739117382,0,0,0,0,0.448864341302043,0,0,FALSE,TRUE,"UP",307.652655568589
"Monocytes_Monocytes_HSPA1A:TLR4","Monocytes_Monocytes","HSPA1A:TLR4",3479,20992,3479,20992,1.08454940553421,1.09408252635308,0,0,0,0,0.00875153028268486,0.682,0.716538170823885,TRUE,TRUE,"FLAT",0.144760669276927
"Monocytes_Monocytes_ICAM1:ITGB2","Monocytes_Monocytes","ICAM1:ITGB2",3479,20992,3479,20992,2.12867244530123,1.82548172096716,0,0,0,0,-0.153654611395744,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_ICAM2:ITGAM_ITGB2","Monocytes_Monocytes","ICAM2:ITGAM_ITGB2",3479,20992,3479,20992,1.2394965401482,1.04936020357703,0,0,1,1,-0.166524632634741,0,0,TRUE,FALSE,"FLAT",307.652655568589
"Monocytes_Monocytes_ICAM2:ITGB2","Monocytes_Monocytes","ICAM2:ITGB2",3479,20992,3479,20992,3.40598468097134,2.7518168849162,0,0,1,1,-0.213272705624744,0,0,TRUE,FALSE,"FLAT",307.652655568589
"Monocytes_Monocytes_IL18:CD48","Monocytes_Monocytes","IL18:CD48",3479,20992,3479,20992,1.12864994865421,1.14695656099501,0,0,0,0,0.016089782831801,0.505,0.545670087064677,TRUE,TRUE,"FLAT",0.26306985303162
"Monocytes_Monocytes_IL1RN:IL1R2","Monocytes_Monocytes","IL1RN:IL1R2",3479,20992,3479,20992,0.607260922546581,0.859305733116933,0,0,0,0,0.347166221519449,0,0,FALSE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_ITGB1_ITGA4:PLAUR","Monocytes_Monocytes","ITGB1_ITGA4:PLAUR",3479,20992,3479,20992,1.35512639096543,1.21770193872552,0,0,0,0,-0.106929301796485,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_ITGB2_ITGAM:ICAM1_ITGB2","Monocytes_Monocytes","ITGB2_ITGAM:ICAM1_ITGB2",3479,20992,3479,20992,0.774660598387431,0.696117492715578,0,0,0,0,-0.10690653840574,0,0,TRUE,FALSE,"FLAT",307.652655568589
"Monocytes_Monocytes_LAIR1:LILRB3","Monocytes_Monocytes","LAIR1:LILRB3",3479,20992,3479,20992,1.3787683778619,1.20062149361978,0,0,0,0,-0.138351286787692,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_LAIR1:LILRB4","Monocytes_Monocytes","LAIR1:LILRB4",3479,20992,3479,20992,0.983303689015485,0.852553001457418,0,0,0,0,-0.142682634424776,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_LGALS1:ITGB1","Monocytes_Monocytes","LGALS1:ITGB1",3479,20992,3479,20992,5.09611277253697,5.84822135009156,0,0,0,0,0.137659524650295,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_LGALS1:LGALS1","Monocytes_Monocytes","LGALS1:LGALS1",3479,20992,3479,20992,18.8868729033086,23.205178299843,0,0,0,0,0.205908330975949,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_LGALS1:PTPRC","Monocytes_Monocytes","LGALS1:PTPRC",3479,20992,3479,20992,11.0621588144053,10.7163937884275,0,0,0.044,0.0792022792022792,-0.0317554695086371,0,0,TRUE,FALSE,"FLAT",307.652655568589
"Monocytes_Monocytes_LGALS9:CD44","Monocytes_Monocytes","LGALS9:CD44",3479,20992,3479,20992,3.17121044293575,3.0032219852928,0,0,0,0,-0.0544276507574445,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_LGALS9:CD47","Monocytes_Monocytes","LGALS9:CD47",3479,20992,3479,20992,1.41434733944637,1.177531920692,0,0,1,1,-0.183247525072922,0,0,TRUE,FALSE,"FLAT",307.652655568589
"Monocytes_Monocytes_LGALS9:HAVCR2","Monocytes_Monocytes","LGALS9:HAVCR2",3479,20992,3479,20992,0.817165893648444,0.707722109230769,0,0,0,0,-0.143790610890451,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_LGALS9:LRP1","Monocytes_Monocytes","LGALS9:LRP1",3479,20992,3479,20992,2.81498477580796,2.72141084369785,0,0,0,0,-0.033806414968891,0.012,0.0161910308677927,TRUE,TRUE,"FLAT",1.79072549924284
"Monocytes_Monocytes_LGALS9:PTPRC","Monocytes_Monocytes","LGALS9:PTPRC",3479,20992,3479,20992,3.93157023039431,3.23047288868913,0,0,0.082,0.144902110348335,-0.196410364115803,0,0,TRUE,FALSE,"FLAT",307.652655568589
"Monocytes_Monocytes_LGALS9:SLC1A5","Monocytes_Monocytes","LGALS9:SLC1A5",3479,20992,3479,20992,0.987538713154846,0.758417606821776,0,0,0,0,-0.263981532784289,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_LGALS9:SORL1","Monocytes_Monocytes","LGALS9:SORL1",3479,20992,3479,20992,1.68353340320819,1.70475329428424,0,0,0,0,0.0125256038839609,0.473,0.513487972508591,TRUE,TRUE,"FLAT",0.289469724480188
"Monocytes_Monocytes_LRPAP1:LRP1","Monocytes_Monocytes","LRPAP1:LRP1",3479,20992,3479,20992,2.22028547132676,2.1952735507689,0,0,0,0,-0.0113291150466144,0.446,0.486227450980392,TRUE,TRUE,"FLAT",0.313160525803737
"Monocytes_Monocytes_LRPAP1:SORL1","Monocytes_Monocytes","LRPAP1:SORL1",3479,20992,3479,20992,1.32786677489706,1.3751689959621,0,0,0,0,0.0350029038062373,0.067,0.0835546384353131,TRUE,TRUE,"FLAT",1.07802943576526
"Monocytes_Monocytes_LRPAP1:SORT1","Monocytes_Monocytes","LRPAP1:SORT1",3479,20992,3479,20992,0.867217945505325,0.857390666308317,0,0,0,0,-0.0113966560255634,0.64,0.67711980514538,TRUE,TRUE,"FLAT",0.169334483293757
"Monocytes_Monocytes_LYZ:ITGAL","Monocytes_Monocytes","LYZ:ITGAL",3479,20992,3479,20992,7.67183477052377,7.2538653067024,0,0,0,0,-0.0560213281135157,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_MFNG:NOTCH2","Monocytes_Monocytes","MFNG:NOTCH2",3479,20992,3479,20992,0.971462838247112,0.932468680199404,0,0,0,0,-0.0409674521165056,0.065,0.0811915887850467,TRUE,TRUE,"FLAT",1.09048896008704
"Monocytes_Monocytes_MIF:CD74_CD44","Monocytes_Monocytes","MIF:CD74_CD44",3479,20992,3479,20992,3.81049708147024,3.6967739606491,0.002,0.00332456350155465,1,1,-0.030299111411135,0.005,0.00697931311508335,TRUE,FALSE,"FLAT",2.15618731734933
"Monocytes_Monocytes_NAMPT:INSR","Monocytes_Monocytes","NAMPT:INSR",3479,20992,3479,20992,0.865693331635448,0.775010840737349,0,0,0,0,-0.110653708029912,0.001,0.00147183396865735,TRUE,TRUE,"FLAT",2.83214117815259
"Monocytes_Monocytes_NAMPT:ITGA5_ITGB1","Monocytes_Monocytes","NAMPT:ITGA5_ITGB1",3479,20992,3479,20992,1.44684810470413,1.33762649587845,0,0,0,0,-0.0784906979045909,0.004,0.00562753036437247,TRUE,TRUE,"FLAT",2.24968215300557
"Monocytes_Monocytes_NRG1:HLA-DPB1","Monocytes_Monocytes","NRG1:HLA-DPB1",3479,20992,3479,20992,1.08607917084806,1.00062059951129,0,0,0,0,-0.0819537131689097,0.006,0.00831505483549352,TRUE,TRUE,"FLAT",2.08013488238268
"Monocytes_Monocytes_PECAM1:PECAM1","Monocytes_Monocytes","PECAM1:PECAM1",3479,20992,3479,20992,3.53962471874618,2.81305722909525,0,0,0,0,-0.229748836065704,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_PF4:LRP1","Monocytes_Monocytes","PF4:LRP1",3479,20992,3479,20992,0.822407333498076,2.37395254488519,0,0,0,0,1.06007577359983,0,0,FALSE,TRUE,"UP",307.652655568589
"Monocytes_Monocytes_PLXNB2:SEMA4D","Monocytes_Monocytes","PLXNB2:SEMA4D",3479,20992,3479,20992,0.885417348920319,0.839769437283192,0,0,0,0,-0.0529317398134061,0.055,0.0693109700815956,TRUE,TRUE,"FLAT",1.15919802269185
"Monocytes_Monocytes_PSAP:LRP1","Monocytes_Monocytes","PSAP:LRP1",3479,20992,3479,20992,9.66432218979921,8.50173537035606,0,0,0,0,-0.128170675936399,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_PSAP:SORT1","Monocytes_Monocytes","PSAP:SORT1",3479,20992,3479,20992,3.77477299310118,3.32045569055094,0,0,0,0,-0.128238216915348,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_PSEN1:CD44","Monocytes_Monocytes","PSEN1:CD44",3479,20992,3479,20992,1.46417981019057,1.40123967227434,0,0,0,0,-0.0439379041547805,0.056,0.0704944756384713,TRUE,TRUE,"FLAT",1.15184491554382
"Monocytes_Monocytes_PSEN1:NOTCH2","Monocytes_Monocytes","PSEN1:NOTCH2",3479,20992,3479,20992,0.855237543214828,0.783601373314734,0,0,0,0,-0.0874788200310801,0.001,0.00147183396865735,TRUE,TRUE,"FLAT",2.83214117815259
"Monocytes_Monocytes_PTPN6:CD300LF","Monocytes_Monocytes","PTPN6:CD300LF",3479,20992,3479,20992,1.42778626037513,1.28655876266549,0,0,0,0,-0.104154147027564,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_PTPN6:CLEC12A","Monocytes_Monocytes","PTPN6:CLEC12A",3479,20992,3479,20992,2.98720477328739,2.8959996900448,0,0,0,0,-0.0310077242228696,0.021,0.0276630022744503,TRUE,TRUE,"FLAT",1.55810068755029
"Monocytes_Monocytes_RETN:CAP1","Monocytes_Monocytes","RETN:CAP1",3479,20992,3479,20992,4.59586993863325,5.01948268403543,0,0,0,0,0.0881688166363018,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_RETN:TLR4","Monocytes_Monocytes","RETN:TLR4",3479,20992,3479,20992,2.0444707106679,2.41858072629882,0,0,0,0,0.168041956582332,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_RNASE2:TLR2","Monocytes_Monocytes","RNASE2:TLR2",3479,20992,3479,20992,1.16002078511737,1.13937491122036,0,0,0,0,-0.0179581346311854,0.434,0.473665201005025,TRUE,TRUE,"FLAT",0.324528520626988
"Monocytes_Monocytes_RPS19:C5AR1","Monocytes_Monocytes","RPS19:C5AR1",3479,20992,3479,20992,8.92138674739966,7.45129474963626,0,0,0,0,-0.180063590274723,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_RPS27A:TLR4","Monocytes_Monocytes","RPS27A:TLR4",3479,20992,3479,20992,4.48859152381733,4.68378922448188,0,0,0.213,0.363901179941003,0.0425684849373844,0.004,0.00562753036437247,TRUE,FALSE,"FLAT",2.24968215300557
"Monocytes_Monocytes_S100A12:CD36","Monocytes_Monocytes","S100A12:CD36",3479,20992,3479,20992,7.60947301427693,11.3254014964099,0,0,0,0,0.397654202596013,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_S100A12:TLR4","Monocytes_Monocytes","S100A12:TLR4",3479,20992,3479,20992,4.3777234383804,6.33004517683859,0,0,0,0,0.368778546734012,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_S100A8:CD36","Monocytes_Monocytes","S100A8:CD36",3479,20992,3479,20992,24.843182264594,33.7779717076427,0,0,0,0,0.307225506047476,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_S100A8:CD68","Monocytes_Monocytes","S100A8:CD68",3479,20992,3479,20992,25.9695011576621,28.6123106751585,0,0,0,0,0.0969142513162108,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_S100A8:ITGB2","Monocytes_Monocytes","S100A8:ITGB2",3479,20992,3479,20992,57.5832857338412,72.4529342200584,0,0,0,0,0.229704820518312,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_S100A8:TLR4","Monocytes_Monocytes","S100A8:TLR4",3479,20992,3479,20992,14.2922619056036,18.8793383580381,0,0,0,0,0.278349850185475,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_S100A9:CD36","Monocytes_Monocytes","S100A9:CD36",3479,20992,3479,20992,24.3618838938915,31.4007468780384,0,0,0,0,0.253811903159033,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_S100A9:CD68","Monocytes_Monocytes","S100A9:CD68",3479,20992,3479,20992,25.4663820941695,26.5986345445118,0,0,0,0,0.0435006484277681,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_S100A9:ITGB2","Monocytes_Monocytes","S100A9:ITGB2",3479,20992,3479,20992,56.4676983139924,67.3538443251304,0,0,0,0,0.176291217629869,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_S100A9:TLR4","Monocytes_Monocytes","S100A9:TLR4",3479,20992,3479,20992,14.0153713568987,17.5506489891299,0,0,0,0,0.224936247297032,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_SELPLG:ITGAM","Monocytes_Monocytes","SELPLG:ITGAM",3479,20992,3479,20992,2.06538045148494,2.00935630101336,0,0,0,0,-0.0275000249219873,0.092,0.112510997712476,TRUE,TRUE,"FLAT",0.948805024109061
"Monocytes_Monocytes_SELPLG:ITGB2","Monocytes_Monocytes","SELPLG:ITGB2",3479,20992,3479,20992,5.67541251651599,5.2692874935536,0,0,0.999,1,-0.0742480979119904,0,0,TRUE,FALSE,"FLAT",307.652655568589
"Monocytes_Monocytes_SEMA4A:LILRB2","Monocytes_Monocytes","SEMA4A:LILRB2",3479,20992,3479,20992,1.66345231873407,1.42236793173157,0,0,0,0,-0.156572112505653,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_SEMA4A:PLXNB2","Monocytes_Monocytes","SEMA4A:PLXNB2",3479,20992,3479,20992,0.88345262928642,0.813219329495519,0,0,0,0,-0.0828368220742735,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_SERPINA1:LRP1","Monocytes_Monocytes","SERPINA1:LRP1",3479,20992,3479,20992,6.92544746218885,6.49019406190666,0,0,0,0,-0.06491023351496,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_SIGLEC10:CD52","Monocytes_Monocytes","SIGLEC10:CD52",3479,20992,3479,20992,2.85603884216425,1.69892606320776,0,0,1,1,-0.519439320669007,0,0,TRUE,FALSE,"DOWN",307.652655568589
"Monocytes_Monocytes_SIRPA:CD47","Monocytes_Monocytes","SIRPA:CD47",3479,20992,3479,20992,0.881923902140613,0.829209249864019,0,0,1,1,-0.0616332378665718,0.011,0.0149228967401913,TRUE,FALSE,"FLAT",1.826146866128
"Monocytes_Monocytes_SYK:FCGR2A","Monocytes_Monocytes","SYK:FCGR2A",3479,20992,3479,20992,2.0550467133745,1.89818356717099,0,0,0,0,-0.0794011676409548,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_TGFB1:ACVR1B_TGFBR2","Monocytes_Monocytes","TGFB1:ACVR1B_TGFBR2",3479,20992,3479,20992,0.799501642422878,0.776545226433904,0,0,0,0,-0.0291337017331482,0.45,0.490126939351199,TRUE,FALSE,"FLAT",0.309691426256934
"Monocytes_Monocytes_TGFB1:ENG","Monocytes_Monocytes","TGFB1:ENG",3479,20992,3479,20992,0.934675824198258,0.8808740863688,0,0,0,0,-0.0592850626220617,0.109,0.131793667362561,TRUE,FALSE,"FLAT",0.88010545693145
"Monocytes_Monocytes_THBS1:CD36","Monocytes_Monocytes","THBS1:CD36",3479,20992,3479,20992,1.06270963851019,1.41927153630418,0,0,0,0,0.289321828192502,0,0,FALSE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_THBS1:ITGA4","Monocytes_Monocytes","THBS1:ITGA4",3479,20992,3479,20992,0.877517777578949,0.94101191077124,0,0,0,0,0.0698585825889774,0.093,0.113653947599789,FALSE,TRUE,"FLAT",0.944415475108119
"Monocytes_Monocytes_THBS1:LRP1","Monocytes_Monocytes","THBS1:LRP1",3479,20992,3479,20992,1.17667871433747,1.52018858317333,0,0,0,0,0.256138574001202,0,0,FALSE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_THBS1:PTPRJ","Monocytes_Monocytes","THBS1:PTPRJ",3479,20992,3479,20992,0.63361658954007,0.766808750571486,0,0,0,0,0.190793399766939,0,0,FALSE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_TIMP1:CD63","Monocytes_Monocytes","TIMP1:CD63",3479,20992,3479,20992,7.07695624589586,5.30938112231671,0,0,0,0,-0.287368627504702,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_TIMP2:CD44","Monocytes_Monocytes","TIMP2:CD44",3479,20992,3479,20992,3.40175796870015,3.43547482331449,0,0,0,0,0.00986279945594444,0.428,0.46755737189563,TRUE,TRUE,"FLAT",0.330165091168059
"Monocytes_Monocytes_TIMP2:ITGB1","Monocytes_Monocytes","TIMP2:ITGB1",3479,20992,3479,20992,1.94286903502118,2.01669663761456,0,0,0,0,0.0372950802565184,0.053,0.0669240552325581,TRUE,TRUE,"FLAT",1.17441775103655
"Monocytes_Monocytes_TNFSF10:RIPK1","Monocytes_Monocytes","TNFSF10:RIPK1",3479,20992,3479,20992,0.867325714907147,0.73065185713643,0,0,0,0,-0.171477495954002,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_TNFSF10:TNFRSF10B","Monocytes_Monocytes","TNFSF10:TNFRSF10B",3479,20992,3479,20992,0.974956237787781,0.77535892252979,0,0,0,0,-0.229066537681728,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_TNFSF12:CD163","Monocytes_Monocytes","TNFSF12:CD163",3479,20992,3479,20992,0.892238634227904,0.992188061829308,0,0,0,0,0.106179043811786,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_TNFSF13:TNFRSF14","Monocytes_Monocytes","TNFSF13:TNFRSF14",3479,20992,3479,20992,1.45918960948238,1.16953307017166,0,0,0,0,-0.22127663578738,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_TNFSF13:TNFRSF1A","Monocytes_Monocytes","TNFSF13:TNFRSF1A",3479,20992,3479,20992,1.51678398085907,1.31715294179813,0,0,0,0,-0.141119746373692,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_TNFSF13B:CD40","Monocytes_Monocytes","TNFSF13B:CD40",3479,20992,3479,20992,0.720379138138688,0.522447886300002,0,0,0,0,-0.321252414437353,0,0,TRUE,FALSE,"FLAT",307.652655568589
"Monocytes_Monocytes_TNFSF13B:HLA-DPB1","Monocytes_Monocytes","TNFSF13B:HLA-DPB1",3479,20992,3479,20992,3.32659991364208,2.60006463020377,0,0,0,0,-0.246414432925315,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_TNFSF13B:TFRC","Monocytes_Monocytes","TNFSF13B:TFRC",3479,20992,3479,20992,0.75313552795708,0.613503172898629,0,0,0,0,-0.205059759674963,0,0,TRUE,FALSE,"FLAT",307.652655568589
"Monocytes_Monocytes_TYROBP:TREM1","Monocytes_Monocytes","TYROBP:TREM1",3479,20992,3479,20992,5.52103530595481,5.12693511007727,0,0,0,0,-0.0740573619170214,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_VCAN:CD44","Monocytes_Monocytes","VCAN:CD44",3479,20992,3479,20992,7.18704267071874,8.34697905751227,0,0,0,0,0.149619908204303,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_VCAN:ITGA4","Monocytes_Monocytes","VCAN:ITGA4",3479,20992,3479,20992,4.75772391742527,4.68202420032815,0,0,0,0,-0.0160388474193674,0.31,0.347892782173422,TRUE,TRUE,"FLAT",0.458554581585185
"Monocytes_Monocytes_VCAN:ITGB1","Monocytes_Monocytes","VCAN:ITGB1",3479,20992,3479,20992,4.10478428706407,4.89985386744404,0,0,0,0,0.177052189004877,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_VCAN:SELL","Monocytes_Monocytes","VCAN:SELL",3479,20992,3479,20992,4.47841682061817,6.3034462399079,0,0,0,0,0.341826910327305,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_VCAN:TLR1","Monocytes_Monocytes","VCAN:TLR1",3479,20992,3479,20992,2.33010722210803,2.34753988954771,0,0,0,0,0.00745363971757596,0.789,0.815761678072003,TRUE,TRUE,"FLAT",0.0884367003339244
"Monocytes_Monocytes_VCAN:TLR2","Monocytes_Monocytes","VCAN:TLR2",3479,20992,3479,20992,3.82488099646439,4.2432659444523,0,0,0,0,0.103805887897184,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_Monocytes_YBX1:NOTCH1","Monocytes_Monocytes","YBX1:NOTCH1",3479,20992,3479,20992,1.75641700263373,1.60501614039721,0,0,0,0,-0.0901421271930503,0.001,0.00147183396865735,TRUE,TRUE,"FLAT",2.83214117815259
"Monocytes_NK cells_ADAM10:CD44","Monocytes_NK cells","ADAM10:CD44",3479,20992,31768,2443,1.57613366633438,1.67448898829622,0,0,1,1,0.0605332356128121,0.002,0.00288381742738589,TRUE,FALSE,"FLAT",2.54003223798475
"Monocytes_NK cells_ADAM10:NOTCH2","Monocytes_NK cells","ADAM10:NOTCH2",3479,20992,31768,2443,0.788932227247029,0.802339627193368,0,0,1,1,0.0168515733984047,0.575,0.615280985373364,TRUE,FALSE,"FLAT",0.210926506129302
"Monocytes_NK cells_ADAM10:TSPAN14","Monocytes_NK cells","ADAM10:TSPAN14",3479,20992,31768,2443,1.13285150195374,1.06644167182232,0,0,0,0,-0.0604103409976022,0.011,0.0149228967401913,TRUE,TRUE,"FLAT",1.826146866128
"Monocytes_NK cells_ADAM15:ITGB1","Monocytes_NK cells","ADAM15:ITGB1",3479,20992,31768,2443,1.1778488280511,1.15970385284926,0,0,0,0,-0.0155250744100611,0.496,0.537030690138651,TRUE,TRUE,"FLAT",0.270000894603967
"Monocytes_NK cells_ADAM17:ITGB1","Monocytes_NK cells","ADAM17:ITGB1",3479,20992,31768,2443,1.22667143922537,1.24003224125974,0,0,0,0,0.0108330261168307,0.645,0.681683394160584,TRUE,TRUE,"FLAT",0.166417285306612
"Monocytes_NK cells_ADAM9:ITGB1","Monocytes_NK cells","ADAM9:ITGB1",3479,20992,31768,2443,0.756402224546035,0.832154556545083,0,0,0,0,0.0954449109021159,0.001,0.00147183396865735,TRUE,TRUE,"FLAT",2.83214117815259
"Monocytes_NK cells_AGTRAP:RACK1","Monocytes_NK cells","AGTRAP:RACK1",3479,20992,31768,2443,8.07558335284603,8.16855747864908,0,0,0,0,0.0114472217440256,0.253,0.287876555337263,TRUE,TRUE,"FLAT",0.540793702618452
"Monocytes_NK cells_ANXA1:FPR1","Monocytes_NK cells","ANXA1:FPR1",3479,20992,31768,2443,2.03527371863846,2.93710070126902,0,0,1,1,0.36679262342492,0,0,TRUE,FALSE,"FLAT",307.652655568589
"Monocytes_NK cells_APP:APLP2","Monocytes_NK cells","APP:APLP2",3479,20992,31768,2443,0.956602262699908,1.30147122990218,0,0,0.851,1,0.307862922252203,0,0,TRUE,FALSE,"FLAT",307.652655568589
"Monocytes_NK cells_APP:CD74","Monocytes_NK cells","APP:CD74",3479,20992,31768,2443,4.52389475292408,3.97594590957137,0,0,0.192,0.329400148111577,-0.129110609350468,0,0,TRUE,FALSE,"FLAT",307.652655568589
"Monocytes_NK cells_APP:LRP10","Monocytes_NK cells","APP:LRP10",3479,20992,31768,2443,0.932017981321283,1.00428764027855,0,0,0,0,0.074681645758701,0.007,0.0096585269009331,TRUE,TRUE,"FLAT",2.01508910625334
"Monocytes_NK cells_APP:PTGER2","Monocytes_NK cells","APP:PTGER2",3479,20992,31768,2443,0.994081846473753,1.0592013943265,0,0,0,0,0.0634509577941094,0.02,0.0264158114785253,TRUE,TRUE,"FLAT",1.57813604349559
"Monocytes_NK cells_APP:RPSA","Monocytes_NK cells","APP:RPSA",3479,20992,31768,2443,2.98935687128257,2.96050491009884,0,0,0,0,-0.00969843952486508,0.661,0.696792052176551,TRUE,TRUE,"FLAT",0.156896811667949
"Monocytes_NK cells_APP:SORL1","Monocytes_NK cells","APP:SORL1",3479,20992,31768,2443,0.837935360423536,0.964456654453267,0,0,0,0,0.140623928411222,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_NK cells_B2M:CD247","Monocytes_NK cells","B2M:CD247",3479,20992,31768,2443,24.3886042546787,22.3776417741323,0,0,0,0,-0.086053659150847,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_NK cells_B2M:KIR2DL1","Monocytes_NK cells","B2M:KIR2DL1",3479,20992,31768,2443,6.43325445386422,5.6468438844325,0,0,0,0,-0.130383761554694,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_NK cells_B2M:KIR2DL3","Monocytes_NK cells","B2M:KIR2DL3",3479,20992,31768,2443,7.35121889323681,6.22860711120414,0,0,0,0,-0.165713405143722,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_NK cells_B2M:KIR3DL1","Monocytes_NK cells","B2M:KIR3DL1",3479,20992,31768,2443,8.52133276166951,7.88994918387651,0,0,0,0,-0.0769830617700065,0.006,0.00831505483549352,TRUE,TRUE,"FLAT",2.08013488238268
"Monocytes_NK cells_B2M:KLRC1","Monocytes_NK cells","B2M:KLRC1",3479,20992,31768,2443,8.3265064184139,7.84682904118426,0,0,0,0,-0.0593344642687885,0.078,0.0963219616204691,TRUE,TRUE,"FLAT",1.01627468148211
"Monocytes_NK cells_B2M:KLRC2","Monocytes_NK cells","B2M:KLRC2",3479,20992,31768,2443,6.1835424908542,5.44546616538398,0,0,0,0,-0.12710795962979,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_NK cells_B2M:KLRD1","Monocytes_NK cells","B2M:KLRD1",3479,20992,31768,2443,21.8438187158911,18.8357607460153,0,0,0,0,-0.148160754873259,0,0,TRUE,TRUE,"FLAT",307.652655568589
"Monocytes_NK cells_B2M:LILRB1","Monocytes_NK cells","B2M:LILRB1",3479,20992,31768,2443,9.23564642480687,7.28562224826604,0,0,1,1,-0.237167757475218,0,0,TRUE,FALSE,"FLAT",307.652655568589
"Monocytes_NK cells_B2M:LILRB2","Monocytes_NK cells","B2M:LILRB2",3479,20992,31768,2443,9.43356281166273,6.99082019214072,0,0,1,1,-0.299675954716277,0,0,TRUE,FALSE,"FLAT",307.652655568589
"Monocytes_NK cells_BAG6:NCR3","Monocytes_NK cells","BAG6:NCR3",3479,20992,31768,2443,1.15036651051208,1.15250876405717,0,0,0,0,0.00186050385507153,0.941,0.950435983141985,TRUE,TRUE,"FLAT",0.0220771298290217
