"source","target","ligand.complex","receptor.complex","aggregate_rank","mean_rank","natmi.edge_specificity","natmi.rank","connectome.weight_sc","connectome.rank","logfc.logfc_comb","logfc.rank","sca.LRscore","sca.rank","cellphonedb.pvalue","cellphonedb.rank"
"CD4 T cells","CD8 T cells","B2M","CD3G",0.00274753989809959,624,0.0901177991363753,729,0.96660721370757,128,1.00216587474713,371,0.96344794445314,48,0,1844
"NK cells","CD8 T cells","HLA-B","KLRD1",0.0027748105934795,659.8,0.0825149641386978,852,0.909729781887171,165,1.11895283067116,271,0.956529933474352,167,0,1844
"B cells","CD8 T cells","CD22","PTPRC",0.00285058281438481,860.4,0.210157766583595,53,2.10662042511877,2,0.898690942378635,461,0.895696647967093,1942,0,1844
"NK cells","CD8 T cells","HLA-B","CD3G",0.00288249901333862,639.8,0.089427539309787,738,0.930655190652645,148,0.999158032101864,373,0.960144033807274,96,0,1844
"NK cells","NK cells","HLA-E","KLRC2_KLRD1",0.00292855265804748,804,0.0972934358986331,627,0.787927009728198,249,0.819262429115383,559,0.932632042924259,741,0,1844
"CD4 T cells","CD8 T cells","HLA-C","CD3D",0.002944023742638,656,0.0892232943359079,742,0.821459128450888,216,0.944057514904989,411,0.962460947264123,67,0,1844
"NK cells","CD8 T cells","B2M","KLRD1",0.0029907954602985,657.2,0.0811978790587141,875,0.872844846323878,183,1.11331546954649,278,0.959663253626813,106,0,1844
"Monocytes","DCs","S100A9","TLR4",0.00303811929982027,783.4,0.106642316883353,531,0.467485536798829,748,1.59630559066914,63,0.933014233335335,731,0,1844
"CD4 T cells","NK cells","HLA-E","KLRC2_KLRD1",0.00306997151539798,831.8,0.095946728222237,645,0.766032937979815,276,0.756014126224989,644,0.932192848987994,750,0,1844
"Monocytes","DCs","S100A8","TLR4",0.0030859896146159,777.2,0.108727972809458,516,0.465285776715533,751,1.66949878950381,51,0.933265694779003,724,0,1844
"Monocytes","NK cells","S100A9","ITGB2",0.00317967287808983,766.6,0.0679138184195199,1341,0.528148279437534,589,1.63219332995431,56,0.972741030586673,3,0,1844
"Monocytes","DCs","GRN","TNFRSF1B",0.00319984750206249,748.2,0.0881511930307046,758,0.558376563945063,522,1.30093827431336,150,0.942559246226077,467,0,1844
"NK cells","CD8 T cells","B2M","CD3G",0.00324957945169391,641.6,0.0880001172779893,761,0.893770255089352,172,0.993520670977198,376,0.963026919151398,55,0,1844
"CD4 T cells","CD8 T cells","HLA-A","CD3G",0.00335074941881129,712.6,0.0876308141123437,767,0.789335519553965,248,0.870709104709865,492,0.954999445676609,212,0,1844
"CD8 T cells","Monocytes","B2M","LILRB2",0.0033518692716697,758.2,0.0666634429532663,1392,0.751575561161359,289,1.24655367006824,175,0.960413619621521,91,0,1844
"Monocytes","DCs","S100A12","CD36",0.00336783400912261,726,0.114580772105284,468,0.459436179043951,768,1.63450356754254,55,0.941249009764988,495,0,1844
"CD4 T cells","CD8 T cells","HLA-B","CD3D",0.00336783400912261,653.4,0.0875912891984386,768,0.838635797887664,209,0.939894852386455,416,0.965203543310851,30,0,1844
"B cells","NK cells","PPBP","CXCR2",0.00342042345813404,1251.6,0.227310460329918,38,0.749294307181094,291,1.13782951258411,247,0.830530818453751,3838,0,1844
"Monocytes","DCs","PSAP","LRP1",0.00343681489876911,764.8,0.0871938933832964,772,0.515198168049691,612,1.21885867106134,195,0.945202201582259,401,0,1844
"CD4 T cells","NK cells","HLA-B","KLRD1",0.00345422151742319,674,0.0871518899585028,773,0.837158777638865,210,0.96874994712514,397,0.957652512847135,146,0,1844
"DCs","CD8 T cells","HLA-DRB1","LAG3",0.00345504041235587,828.4,0.135921383630586,292,0.786561751537658,252,1.10655944912552,281,0.908383994111816,1473,0,1844
"DCs","CD8 T cells","HLA-F","CD8B",0.00352495741276871,741,0.135678123876744,294,0.817795065620428,220,1.31978619274007,137,0.91585295309051,1210,0,1844
"B cells","DCs","FCER2","ITGAX_ITGB2",0.00359578968762405,802.2,0.205680288066334,62,2.0852372155034,3,1.08958617846555,296,0.899393259142214,1806,0,1844
"CD4 T cells","CD8 T cells","HLA-C","CD3G",0.00361381842330775,734.2,0.0865991951263894,782,0.751299419195846,290,0.809969392897399,569,0.955967674754331,186,0,1844
"B cells","NK cells","HLA-E","KLRC3_KLRD1",0.0036682043360582,879.4,0.0864702744348307,785,0.662445767022318,364,0.730505947006589,688,0.933482182633517,716,0,1844
"B cells","Monocytes","HLA-DOB","CD4",0.00376738485362275,1673,0.206096928777803,61,1.23634035490414,48,0.587863758733169,968,0.754862902808143,5444,0,1844
"Monocytes","CD8 T cells","VCAN","ITGA4",0.00387278821818428,770.2,0.0858413155505742,796,0.536217085680241,572,1.4497103517813,91,0.93901492421509,548,0,1844
"CD4 T cells","B cells","CD40LG","CD40",0.00389079595085827,1502.4,0.530968466702017,2,1.17524151219123,62,0.920608355115226,440,0.771061857718654,5164,0,1844
"DCs","CD8 T cells","CD48","CD2",0.0039108687473642,860.8,0.0877234799665608,766,0.698565311952731,331,0.812212665054664,565,0.930318259313797,798,0,1844
"CD4 T cells","CD8 T cells","HLA-B","CD3G",0.00406595302404903,724,0.085015188030497,806,0.768476088632622,272,0.805806730378865,580,0.959164540245699,118,0,1844
"Monocytes","CD4 T cells","VCAN","ITGB1",0.00408565189654597,755,0.0849531200136077,807,0.534145656283974,577,1.51653641884616,76,0.942345642364049,471,0,1844
"B cells","CD8 T cells","PF4","CXCR3",0.00415674656232333,1179.4,0.21337823789048,49,0.729509567711264,311,1.13283202482294,255,0.846327634659276,3438,0,1844
"NK cells","CD8 T cells","SPON2","ITGB1",0.00419604010381889,674,0.133177336833476,312,1.02925283904999,104,1.51839478489777,75,0.921549460356825,1035,0,1844
"Monocytes","DCs","S100A9","ITGB2",0.00427273553108317,813.2,0.0655617604856453,1442,0.477511998163143,709,1.57880018684747,65,0.972269814724675,6,0,1844
"DCs","DCs","SERPINA1","LRP1",0.00432755585517773,853.8,0.115870210969138,453,0.526629754504276,593,0.659389547543541,819,0.938747277778069,560,0,1844
"Monocytes","CD8 T cells","CD14","ITGA4",0.00438964249283343,835,0.0842304245188224,822,0.516647886363327,611,1.31677987738618,139,0.93189568554824,759,0,1844
"CD8 T cells","DCs","CD99","PILRA",0.00453705774352798,936.2,0.0848817854161568,808,0.576870027116199,482,0.654458874872487,829,0.933461801030734,718,0,1844
"CD4 T cells","NK cells","CLEC2D","KLRB1",0.00456059722473805,1048.8,0.148537013744086,205,0.86419204315679,188,1.05552693145191,321,0.872135003371789,2686,0,1844
"CD8 T cells","DCs","CCL5","CCR1",0.00472900879811574,803,0.131395950538791,325,0.815392458392126,225,1.35662803628005,121,0.907741350627909,1500,0,1844
"Monocytes","CD4 T cells","CD14","ITGB1",0.0047319032822693,812.8,0.083358896785882,838,0.51457645696706,616,1.38360594445103,103,0.935588552098763,663,0,1844
"B cells","NK cells","HLA-E","KLRC1_KLRD1",0.00482044737978615,978.2,0.0833884541328719,836,0.547917690966189,539,0.64919002199702,842,0.929426769388961,830,0,1844
"DCs","CD8 T cells","HLA-DQA1","LAG3",0.0049014095295087,1247.2,0.130735273489933,329,0.740456265355056,304,1.05281921065444,323,0.846368977822413,3436,0,1844
"DCs","CD8 T cells","HLA-DPA1","LAG3",0.00498911882179591,861,0.130554948732484,331,0.796798342652959,243,1.18505374832344,210,0.902939913763246,1677,0,1844
"B cells","B cells","LTB","CD40",0.00521283460554695,1035.2,0.170447318775951,116,1.03612670172392,101,1.04068929166222,336,0.869321411203762,2779,0,1844
"NK cells","NK cells","GZMA","F2R",0.00525834450238075,996,0.138805977199065,269,0.80280096004009,236,1.04065970840936,337,0.88585587207573,2294,0,1844
"B cells","CD8 T cells","HLA-DRB5","LAG3",0.00535013618187475,983.8,0.130139829185404,334,0.700778691228108,330,1.04016788293355,339,0.891920987344781,2072,0,1844
"B cells","DCs","FCER2","ITGAM_ITGB2",0.00537678351622032,820.2,0.194561144999381,73,1.99362935309902,7,0.980189231101813,384,0.89980314730738,1793,0,1844
"DCs","NK cells","GNAI2","S1PR5",0.00537753641424563,811.6,0.105629423735908,539,0.776902929164971,267,0.829769097490282,542,0.927818056599905,866,0,1844
"Monocytes","Monocytes","VCAN","CD44",0.00542600150903354,792.2,0.0815067990575744,868,0.446983274138318,811,1.52975770197194,73,0.947165970380076,365,0,1844
"CD8 T cells","NK cells","B2M","KIR3DL1",0.00549929988451051,683,0.150370408404679,193,1.10109273884811,73,0.925881198684857,434,0.927602878246565,871,0,1844
"CD4 T cells","B cells","ST6GAL1","CD22",0.00552350715895667,1747.6,0.19437008445184,74,1.84729289743775,16,0.640656038955659,858,0.71680289479586,5946,0,1844
"Monocytes","CD8 T cells","LGALS1","CD69",0.00552389353674491,881.8,0.0813391866635237,872,0.573577508387534,488,1.02953783876439,348,0.92819545027016,857,0,1844
"Monocytes","NK cells","GNAI2","S1PR5",0.00554856789658201,770,0.104843559306116,550,0.767468975959353,274,1.07081536838716,309,0.927567596543547,873,0,1844
"B cells","NK cells","FCER2","ITGAM_ITGB2",0.00567216232091717,824,0.193193049453706,75,1.98159793852294,8,0.972514827946422,393,0.899484598548472,1800,0,1844
"B cells","NK cells","FCER2","ITGAX_ITGB2",0.00597526032939987,850.8,0.190883548977354,77,1.97989193320327,9,0.975696312141709,390,0.895964761608412,1934,0,1844
"B cells","CD8 T cells","HLA-DRB1","LAG3",0.00607186795248245,879.2,0.127670191596679,354,0.728374637003925,313,1.06815232359966,313,0.905744495423391,1572,0,1844
"DCs","CD8 T cells","HLA-F","CD8A",0.00617260653364707,704.2,0.127227597352063,356,0.873260344045543,182,1.38006132573082,106,0.921633521693121,1033,0,1844
"CD8 T cells","CD4 T cells","HLA-A","CD3D",0.00632715875153417,708.8,0.0800745790672042,903,0.85112005567814,199,0.879681042488703,485,0.959353022022261,113,0,1844
"CD8 T cells","NK cells","B2M","KIR2DL1",0.0064991601273046,879.2,0.167782365681789,130,1.02272026138592,107,0.735101561543916,681,0.904088630094188,1634,0,1844
"CD4 T cells","NK cells","B2M","KIR2DL1",0.0064991601273046,967,0.16031772122559,156,0.878399351061872,178,0.590055615774359,961,0.902097261038848,1696,0,1844
"CD8 T cells","NK cells","HLA-A","KIR3DL2",0.0064991601273046,843.6,0.156818244529421,164,0.962406254707885,132,0.763700669113286,634,0.90919381610625,1444,0,1844
"NK cells","NK cells","B2M","KIR2DL1",0.0064991601273046,996.8,0.156550408518547,165,0.805562392443654,234,0.581410412004424,994,0.901042150615523,1747,0,1844
"NK cells","NK cells","HLA-A","KIR3DL2",0.0064991601273046,860,0.153961936285613,176,0.922997906651617,154,0.746380011662599,658,0.908432141917897,1468,0,1844
"NK cells","CD8 T cells","CCL5","CXCR3",0.0064991601273046,811.6,0.153536178496734,179,0.777135889688362,266,1.00751779554352,364,0.91045101205992,1405,0,1844
"CD8 T cells","NK cells","HLA-A","KIR3DL1",0.0064991601273046,800.6,0.15215809786095,182,0.956431103339676,140,0.82895799126296,544,0.913219459113352,1293,0,1844
"CD8 T cells","NK cells","HLA-E","KIR3DL1",0.0064991601273046,911.4,0.152082105158236,183,0.896886151652097,171,0.736307033606519,678,0.902840867004011,1681,0,1844
"CD8 T cells","NK cells","HLA-B","KIR3DL2",0.0064991601273046,793.6,0.15072977009611,189,1.01141659063414,111,0.751703446339061,652,0.91687752220432,1172,0,1844
"CD8 T cells","NK cells","HLA-C","KIR3DL1",0.0064991601273046,801.6,0.150624477530954,190,0.946935113710942,142,0.796560135816019,595,0.915073163574474,1237,0,1844
"NK cells","NK cells","HLA-A","KIR3DL1",0.0064991601273046,818.4,0.149386670144828,199,0.917022755283409,160,0.811637333812273,566,0.912488301545361,1323,0,1844
"CD8 T cells","NK cells","B2M","KLRC2",0.0064991601273046,902.8,0.149283128187365,200,0.95864081088981,136,0.714149836107669,722,0.904751305264966,1612,0,1844
"B cells","Monocytes","PF4","LRP1",0.0064991601273046,873.8,0.148586921761734,204,0.622484985870522,410,1.55217659164483,71,0.898684570703891,1840,0,1844
"NK cells","NK cells","HLA-B","KIR3DL2",0.0064991601273046,828,0.146946693516879,209,0.92679495683735,152,0.712570088120356,727,0.915903755175607,1208,0,1844
"CD8 T cells","NK cells","HLA-B","KIR3DL1",0.0064991601273046,757.6,0.146250553803002,212,1.00544143926593,112,0.816960768488735,561,0.920592279859908,1059,0,1844
"NK cells","NK cells","HLA-E","KIR3DL1",0.0064991601273046,946.6,0.145023041761885,225,0.819893936612477,217,0.732991191114923,685,0.90073626285632,1762,0,1844
"NK cells","NK cells","HLA-C","KIR3DL1",0.0064991601273046,837.4,0.144927453299249,226,0.853691911151783,197,0.755648487121548,645,0.91356292893756,1275,0,1844
"CD4 T cells","NK cells","HLA-A","KIR3DL2",0.0064991601273046,978.8,0.143994327512397,230,0.78547528573867,255,0.584121160728358,985,0.905610043865998,1580,0,1844
"CD4 T cells","NK cells","B2M","KIR3DL1",0.0064991601273046,749.2,0.143680422654906,233,0.956771828524066,138,0.780835252915299,611,0.926059797589385,920,0,1844
"DCs","CD8 T cells","SECTM1","CD7",0.0064991601273046,819,0.143671317639601,234,0.796691802572179,244,0.931093960488925,425,0.911989888693667,1348,0,1844
"CD8 T cells","NK cells","HLA-C","KIR2DL3",0.0064991601273046,982.2,0.143075322478792,236,0.830264670510553,213,0.643299650604443,851,0.900624467105724,1767,0,1844
"CD4 T cells","NK cells","HLA-E","KIR3DL1",0.0064991601273046,981.4,0.143015674648254,239,0.797999864864094,242,0.669742888224529,795,0.900111400913172,1787,0,1844
"CD8 T cells","NK cells","B2M","KIR2DL3",0.0064991601273046,812.6,0.142833987054632,240,0.984422295647725,123,0.772620713473281,620,0.915088070732091,1236,0,1844
"CD4 T cells","NK cells","B2M","KLRC2",0.0064991601273046,1005,0.142641515579868,242,0.814319900565762,227,0.569103890338112,1029,0.90277221540734,1683,0,1844
"NK cells","NK cells","HLA-B","KIR3DL1",0.0064991601273046,788.4,0.142579898401359,244,0.920819805469141,157,0.77782741027003,614,0.919658217378208,1083,0,1844
"Monocytes","Monocytes","S100A12","TLR4",0.0064991601273046,805.8,0.140971435972504,254,0.466896826935179,750,1.86422131354667,16,0.917041576739099,1165,0,1844
"NK cells","NK cells","B2M","KIR3DL1",0.0064991601273046,768.6,0.14030407050941,258,0.883934869905848,176,0.772190049145365,621,0.92524153307338,944,0,1844
"CD4 T cells","NK cells","HLA-A","KIR3DL1",0.0064991601273046,927.4,0.139715267460109,260,0.779500134370461,263,0.649378482878032,841,0.909778797914342,1429,0,1844
"CD4 T cells","NK cells","HLA-B","KIR3DL2",0.0064991601273046,961.2,0.139696349426782,261,0.764615854817327,278,0.519218786397358,1158,0.913934478241855,1265,0,1844
"NK cells","NK cells","B2M","KLRC2",0.0064991601273046,1035.8,0.139289576754342,263,0.741482941947544,301,0.560458686568177,1057,0.901723586601323,1714,0,1844
"CD8 T cells","NK cells","HLA-B","KIR2DL3",0.0064991601273046,925.8,0.138920615633447,268,0.888770996065542,174,0.663700283277159,812,0.906987114512807,1531,0,1844
"CD8 T cells","NK cells","B2M","KLRC1",0.0064991601273046,744.6,0.138511732835412,271,0.962026080597778,133,0.895701598537606,462,0.922666688764659,1013,0,1844
"CD4 T cells","NK cells","HLA-C","KIR3DL1",0.0064991601273046,949.6,0.138070493027742,274,0.741464034012342,302,0.588638771065565,966,0.911629959156086,1362,0,1844
"NK cells","NK cells","HLA-C","KIR2DL3",0.0064991601273046,1040,0.137663827664124,277,0.737021467951395,308,0.602388001909972,940,0.898885685861975,1831,0,1844
"CD4 T cells","NK cells","B2M","KIR2DL3",0.0064991601273046,902.2,0.136479297005463,289,0.840101385323678,206,0.627574767703723,883,0.913303178606621,1289,0,1844
"CD4 T cells","NK cells","HLA-B","KIR3DL1",0.0064991601273046,907.8,0.135545011810854,295,0.758640703449118,284,0.584476108547032,980,0.917768965075031,1136,0,1844
"NK cells","NK cells","HLA-B","KIR2DL3",0.0064991601273046,965.8,0.135433929977122,297,0.804149362268753,235,0.624566925058454,885,0.905909372989291,1568,0,1844
"Monocytes","Monocytes","CD14","TLR4",0.0064991601273046,944.2,0.13477607334727,300,0.4703968211638,734,1.51159702849928,77,0.900697892844792,1766,0,1844
"Monocytes","Monocytes","VCAN","TLR2",0.0064991601273046,816.2,0.133802598127917,306,0.496598516186727,657,1.68374515537542,48,0.915300412305743,1226,0,1844
"NK cells","NK cells","B2M","KIR2DL3",0.0064991601273046,930.8,0.133272164406981,311,0.767264426705459,275,0.618929563933789,895,0.912357102670445,1329,0,1844
"CD4 T cells","NK cells","B2M","KLRC1",0.0064991601273046,817.8,0.132349340056965,318,0.81770517027373,222,0.750655652768049,653,0.921027354822272,1052,0,1844
"NK cells","NK cells","B2M","KLRC1",0.0064991601273046,844,0.129239257486219,339,0.744868211655512,297,0.742010448998114,666,0.920158199989439,1074,0,1844
"CD4 T cells","NK cells","HLA-B","KIR2DL3",0.0064991601273046,1137.2,0.128751625188171,341,0.64197026024873,389,0.431215623335456,1459,0.903730657570427,1653,0,1844
"B cells","CD8 T cells","HLA-DPA1","LAG3",0.0064991601273046,900.8,0.124891927541769,374,0.757944795925343,285,1.13526740650097,252,0.900979273734339,1749,0,1844
"NK cells","DCs","SPON2","ITGA4",0.0064991601273046,740.8,0.124234121949251,380,0.988006770260622,119,1.38971563013815,101,0.914034848431005,1260,0,1844
"B cells","NK cells","HLA-B","KIR3DL1",0.0064991601273046,1203.2,0.123029013676724,392,0.47010252843187,736,0.343628588481942,1785,0.914038338809268,1259,0,1844
"Monocytes","DCs","VCAN","TLR2",0.0064991601273046,892,0.12302741813113,393,0.461176220818213,764,1.37438016626915,110,0.911988704097664,1349,0,1844
"Monocytes","NK cells","SECTM1","CD7",0.0064991601273046,853.4,0.122861511102932,398,0.727582400550163,314,1.34565398332012,127,0.905504668713401,1584,0,1844
"Monocytes","DCs","S100A12","TLR4",0.0064991601273046,923.2,0.122830883677384,400,0.413081628647844,941,1.5563507423603,70,0.911649106245084,1361,0,1844
"DCs","Monocytes","LGALS9","LRP1",0.0064991601273046,867.4,0.122112275322207,407,0.539489895754058,564,1.15316797640456,232,0.913296201066459,1290,0,1844
"Monocytes","CD8 T cells","HLA-F","CD8B",0.0064991601273046,833.6,0.11813167862789,432,0.757500561554864,286,1.21669591363733,196,0.910360718597841,1410,0,1844
"NK cells","NK cells","GZMB","IGF2R",0.0064991601273046,710.6,0.118011522137881,434,0.863612836825829,189,1.46558256060348,87,0.923196537779561,999,0,1844
"Monocytes","CD8 T cells","SECTM1","CD7",0.0064991601273046,921.6,0.114933303206043,461,0.673678144070692,353,1.12723404828218,263,0.902611940082341,1687,0,1844
"B cells","CD8 T cells","HLA-F","CD8B",0.0064991601273046,845.6,0.114153700318784,471,0.743831113075162,299,1.27778751366462,161,0.908953222168994,1453,0,1844
"DCs","DCs","LGALS9","LRP1",0.0064991601273046,1087.6,0.113282458145863,481,0.48973633236238,680,0.573640086494446,1016,0.910278017731712,1417,0,1844
"Monocytes","CD8 T cells","HLA-F","CD8A",0.0064991601273046,785,0.110774008466141,503,0.81296583997998,228,1.27697104662808,162,0.916484176766668,1188,0,1844
"NK cells","NK cells","SPON2","ITGB1",0.0064991601273046,786.6,0.107887035656336,521,0.910515257558197,164,1.33228549222496,131,0.913590881404538,1273,0,1844
"B cells","CD8 T cells","HLA-F","CD8A",0.0064991601273046,794.4,0.107043793099616,527,0.799296391500278,241,1.33806264665537,130,0.915163869437645,1230,0,1844
"DCs","CD8 T cells","GNAI2","CXCR3",0.0064991601273046,1118,0.106409762727226,532,0.539870435883553,563,0.561465343648465,1053,0.905072745024491,1598,0,1844
"NK cells","Monocytes","GZMB","IGF2R",0.0064991601273046,758.6,0.106082094383858,534,0.814369630845362,226,1.43990218712966,96,0.919332190938884,1093,0,1844
